,author,username,retweet_count,tweets,created_at
878,aurumaslp,1btoxnjahwcb7aj,19,"Corona Berozgar Aspirants
Sarkar kab tak karegi manmani? 
Covid warriors pe daya nahi aati? 

#UPSCExtraAttempt

#Unemployed_Youth

@PMOIndia @narendramodi 
@ravishndtv @sardesairajdeep  @CNNnews18 @News18India  @ThePrintIndia @WIONews
@ShekharGupta @palkisu https://t.co/sg8EfJYgP8",2022-10-22 06:22:41
879,aurumaslp,1btoxnjahwcb7aj,25,"Corona Berozgar Aspirants
Hum mein kya kharabi
Corona tha MAHAMARI

#UPSCExtraAttempt

#Unemployed_Youth

@PMOIndia @narendramodi 
@ravishndtv @sardesairajdeep  @CNNnews18 @News18India  @ThePrintIndia @WIONews
@ShekharGupta @palkisu https://t.co/lFTayn3eln",2022-10-22 06:22:33
880,asumsico,oechups,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 06:20:23
881,aurumaslp,sonofkosi,25,"Corona Berozgar Aspirants
Hum mein kya kharabi
Corona tha MAHAMARI

#UPSCExtraAttempt

#Unemployed_Youth

@PMOIndia @narendramodi 
@ravishndtv @sardesairajdeep  @CNNnews18 @News18India  @ThePrintIndia @WIONews
@ShekharGupta @palkisu https://t.co/lFTayn3eln",2022-10-22 06:16:07
882,aurumaslp,sonofkosi,19,"Corona Berozgar Aspirants
Sarkar kab tak karegi manmani? 
Covid warriors pe daya nahi aati? 

#UPSCExtraAttempt

#Unemployed_Youth

@PMOIndia @narendramodi 
@ravishndtv @sardesairajdeep  @CNNnews18 @News18India  @ThePrintIndia @WIONews
@ShekharGupta @palkisu https://t.co/sg8EfJYgP8",2022-10-22 06:15:53
883,asumsico,drawbymel_,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 06:15:43
884,asumsico,wahyuth14,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 06:13:22
885,,kadaipaneeeer,0,@Ram___Yadav corona ka bhai lag rha har dusra insaan infected,2022-10-22 06:13:15
886,asumsico,binglebanger,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 06:10:23
887,,ke_moholisa,1,@prow_II @SithaleKgaogelo Ke nyaka joint le corona,2022-10-22 06:10:15
888,asumsico,rawringtwennies,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 06:10:14
889,aurumaslp,Nishant_Ridley,25,"Corona Berozgar Aspirants
Hum mein kya kharabi
Corona tha MAHAMARI

#UPSCExtraAttempt

#Unemployed_Youth

@PMOIndia @narendramodi 
@ravishndtv @sardesairajdeep  @CNNnews18 @News18India  @ThePrintIndia @WIONews
@ShekharGupta @palkisu https://t.co/lFTayn3eln",2022-10-22 06:08:58
890,aurumaslp,Gaurav48228517,25,"Corona Berozgar Aspirants
Hum mein kya kharabi
Corona tha MAHAMARI

#UPSCExtraAttempt

#Unemployed_Youth

@PMOIndia @narendramodi 
@ravishndtv @sardesairajdeep  @CNNnews18 @News18India  @ThePrintIndia @WIONews
@ShekharGupta @palkisu https://t.co/lFTayn3eln",2022-10-22 06:05:40
891,asumsico,maxii_little,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 06:02:35
892,asumsico,naufalnianwar,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 06:01:23
893,,Vinay202324,0,"Corona Berozgar Aspirants

GST ne machaya MSME mein hahakaar
Abki baar NO MODI sarkar
@narendramodi @AmitShah @DrJitendraSingh

#UPSCExtraAttempt
#Unemployed_Youth

@RahulGandhi
@bharatjodo 

@PMOIndia
@ArvindKejriwal

@ravishndtv
@CNNnews18
@ThePrintIndia
@TheLallantop",2022-10-22 05:58:45
894,FlagMarsha,Godwin_Godwin3,12,"“Tuna serikali ambayo ina uposhaji mkubwa kwa raia wake, tukianzia kwenye corona walituambia tusichanje na tufanye maombi, yani hawasemi ukweli hatimae madhara yake tuliyaona”. – @Twaha_Mwaipaya #KatibaMpya #WenyeNchiWananchi https://t.co/rOOv7r0Rn4 https://t.co/UrrzTPvgnO",2022-10-22 05:57:30
895,FlagMarsha,Godwin_Godwin3,11,"“Katiba itatakiwa iseme mtu yoyote anayepotosha umma awajibishwe, hata kama ni Rais, kipindi cha corona upotoshaji ule uliua watu wengi”. Lazima tuwe nchi inayowajibisha watu wasio na maadili –  @Twaha_Mwaipaya #KatibaMpya #WenyeNchiWananchi https://t.co/rOOv7r0Rn4 https://t.co/vr2L9XaEPf",2022-10-22 05:57:19
896,FlagMarsha,Godwin_Godwin3,18,“Serikali ina upotoshaji mkubwa walisema pesa za corona walizopata watajenga shule lakini mpaka sasa kuna shule za chini ya mti ni nyingi tu na changamoto ya madarasa iko palepale”. Uwajibikaji ni kitu adimu sana nchini – @Twaha_Mwaipaya #KatibaMpya #WenyeNchiWananchi https://t.co/eIOkL0ZHpy,2022-10-22 05:57:17
897,asumsico,dinnidin1,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 05:55:37
898,,Berita_Corona,0,#Waspada! Ada Virus Corona Varian Baru XBB Muncul Di Indonesia - Klik Lubuklinggau - https://t.co/w2vFQN8cVq #Corona #Korona #VirusCorona https://t.co/JgvtCIA0Ep,2022-10-22 05:53:43
899,asumsico,ifathjanuaar,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 05:53:14
900,asumsico,svtane,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 05:48:41
901,,qillaluv,0,Lama-lama ada corona varian R2-D2,2022-10-22 05:42:33
902,asumsico,_anatera,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 05:41:26
903,aurumaslp,p61880935,19,"Corona Berozgar Aspirants
Sarkar kab tak karegi manmani? 
Covid warriors pe daya nahi aati? 

#UPSCExtraAttempt

#Unemployed_Youth

@PMOIndia @narendramodi 
@ravishndtv @sardesairajdeep  @CNNnews18 @News18India  @ThePrintIndia @WIONews
@ShekharGupta @palkisu https://t.co/sg8EfJYgP8",2022-10-22 05:40:34
904,aurumaslp,p61880935,25,"Corona Berozgar Aspirants
Hum mein kya kharabi
Corona tha MAHAMARI

#UPSCExtraAttempt

#Unemployed_Youth

@PMOIndia @narendramodi 
@ravishndtv @sardesairajdeep  @CNNnews18 @News18India  @ThePrintIndia @WIONews
@ShekharGupta @palkisu https://t.co/lFTayn3eln",2022-10-22 05:40:23
905,asumsico,AlyaAira,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 05:39:28
906,asumsico,arshpoxed,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 05:37:52
907,,Kurniaw4nnnn,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-22 05:33:57
908,asumsico,avocatdou,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 05:33:36
909,asumsico,ptriadel,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 05:32:38
910,aurumaslp,chaitanyapv2,25,"Corona Berozgar Aspirants
Hum mein kya kharabi
Corona tha MAHAMARI

#UPSCExtraAttempt

#Unemployed_Youth

@PMOIndia @narendramodi 
@ravishndtv @sardesairajdeep  @CNNnews18 @News18India  @ThePrintIndia @WIONews
@ShekharGupta @palkisu https://t.co/lFTayn3eln",2022-10-22 05:32:23
911,asumsico,bernadettecs21,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 05:31:32
912,asumsico,RadioNenek,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 05:30:23
913,aurumaslp,soroutmohan,25,"Corona Berozgar Aspirants
Hum mein kya kharabi
Corona tha MAHAMARI

#UPSCExtraAttempt

#Unemployed_Youth

@PMOIndia @narendramodi 
@ravishndtv @sardesairajdeep  @CNNnews18 @News18India  @ThePrintIndia @WIONews
@ShekharGupta @palkisu https://t.co/lFTayn3eln",2022-10-22 05:27:05
914,asumsico,popestroberi,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 05:26:11
915,aurumaslp,MoharSi55138219,25,"Corona Berozgar Aspirants
Hum mein kya kharabi
Corona tha MAHAMARI

#UPSCExtraAttempt

#Unemployed_Youth

@PMOIndia @narendramodi 
@ravishndtv @sardesairajdeep  @CNNnews18 @News18India  @ThePrintIndia @WIONews
@ShekharGupta @palkisu https://t.co/lFTayn3eln",2022-10-22 05:25:30
916,asumsico,faizunjal,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 05:24:40
917,MrsEuscha,LailatunNurulA1,23,"171. Aku dan @glrhn lagi baca-baca berita soal Corona. Anshel baca buku ular. Lalu tiba-tiba dia mengeluarkan celetuan:

🧒: Anakonda tidak ada apa-apanya dibanding Bapakonda.
👨: Mih. Anakmu ini lho, Mih. 😒
👸: Heh! 😒
🧒: Apalagi dibanding Bapakrahan.

Open adopsi, anyone?",2022-10-22 05:23:55
918,asumsico,sebucketbunga,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 05:22:42
919,asumsico,divewthyou,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 05:13:30
920,asumsico,inisazaa,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 05:12:30
921,asumsico,pinkablues,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 05:12:24
922,asumsico,cintalibur,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 05:12:19
923,aurumaslp,Subhash_1612,25,"Corona Berozgar Aspirants
Hum mein kya kharabi
Corona tha MAHAMARI

#UPSCExtraAttempt

#Unemployed_Youth

@PMOIndia @narendramodi 
@ravishndtv @sardesairajdeep  @CNNnews18 @News18India  @ThePrintIndia @WIONews
@ShekharGupta @palkisu https://t.co/lFTayn3eln",2022-10-22 05:09:20
924,asumsico,Hi_JinL,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 05:02:56
925,asumsico,ibazlightyear,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 05:00:03
926,asumsico,bennsatria,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 04:59:51
927,,Ashobhasday,0,@BJP4Mumbai Murkha amhi corona chya kalat mhnje 2 varsh ch Sann nahi kele baki dar varshi ch jorat krto ase bolto ki jase bjp sarkar aal ani lok Sann sajre keayla lagle Aaila tond dil mhnun kahi pn....,2022-10-22 04:59:29
928,aurumaslp,RiteshC53605701,25,"Corona Berozgar Aspirants
Hum mein kya kharabi
Corona tha MAHAMARI

#UPSCExtraAttempt

#Unemployed_Youth

@PMOIndia @narendramodi 
@ravishndtv @sardesairajdeep  @CNNnews18 @News18India  @ThePrintIndia @WIONews
@ShekharGupta @palkisu https://t.co/lFTayn3eln",2022-10-22 04:58:56
929,aurumaslp,Ambar_son,25,"Corona Berozgar Aspirants
Hum mein kya kharabi
Corona tha MAHAMARI

#UPSCExtraAttempt

#Unemployed_Youth

@PMOIndia @narendramodi 
@ravishndtv @sardesairajdeep  @CNNnews18 @News18India  @ThePrintIndia @WIONews
@ShekharGupta @palkisu https://t.co/lFTayn3eln",2022-10-22 04:58:43
930,asumsico,dzy_co,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 04:56:06
931,,runitsrunny,0,"@jarenewin Aku jg gini mba , 3tahun punya bpjs ga pernah pake , kalo sakit yg ringan2 mending beli sndiri, bahkan pas bokku skit parahpun bpjsnya ga kepake krna bpk gamau k rumkit soalnya posisi dl jaman corona, dn pasca waftpun tagihan bpkq masih lanjut bbrp bln",2022-10-22 04:55:49
932,,aurumaslp,19,"Corona Berozgar Aspirants
Sarkar kab tak karegi manmani? 
Covid warriors pe daya nahi aati? 

#UPSCExtraAttempt

#Unemployed_Youth

@PMOIndia @narendramodi 
@ravishndtv @sardesairajdeep  @CNNnews18 @News18India  @ThePrintIndia @WIONews
@ShekharGupta @palkisu https://t.co/sg8EfJYgP8",2022-10-22 04:55:12
933,aurumaslp,Sriram37915703,25,"Corona Berozgar Aspirants
Hum mein kya kharabi
Corona tha MAHAMARI

#UPSCExtraAttempt

#Unemployed_Youth

@PMOIndia @narendramodi 
@ravishndtv @sardesairajdeep  @CNNnews18 @News18India  @ThePrintIndia @WIONews
@ShekharGupta @palkisu https://t.co/lFTayn3eln",2022-10-22 04:54:18
934,aurumaslp,YashbirRohilla,25,"Corona Berozgar Aspirants
Hum mein kya kharabi
Corona tha MAHAMARI

#UPSCExtraAttempt

#Unemployed_Youth

@PMOIndia @narendramodi 
@ravishndtv @sardesairajdeep  @CNNnews18 @News18India  @ThePrintIndia @WIONews
@ShekharGupta @palkisu https://t.co/lFTayn3eln",2022-10-22 04:53:59
935,aurumaslp,SaddStudy,25,"Corona Berozgar Aspirants
Hum mein kya kharabi
Corona tha MAHAMARI

#UPSCExtraAttempt

#Unemployed_Youth

@PMOIndia @narendramodi 
@ravishndtv @sardesairajdeep  @CNNnews18 @News18India  @ThePrintIndia @WIONews
@ShekharGupta @palkisu https://t.co/lFTayn3eln",2022-10-22 04:53:35
936,aurumaslp,NirmalK60618182,25,"Corona Berozgar Aspirants
Hum mein kya kharabi
Corona tha MAHAMARI

#UPSCExtraAttempt

#Unemployed_Youth

@PMOIndia @narendramodi 
@ravishndtv @sardesairajdeep  @CNNnews18 @News18India  @ThePrintIndia @WIONews
@ShekharGupta @palkisu https://t.co/lFTayn3eln",2022-10-22 04:52:49
937,,shiireyn,0,2018? Sblum Corona si https://t.co/JgGJvTC5Sg,2022-10-22 04:52:49
938,,aurumaslp,25,"Corona Berozgar Aspirants
Hum mein kya kharabi
Corona tha MAHAMARI

#UPSCExtraAttempt

#Unemployed_Youth

@PMOIndia @narendramodi 
@ravishndtv @sardesairajdeep  @CNNnews18 @News18India  @ThePrintIndia @WIONews
@ShekharGupta @palkisu https://t.co/lFTayn3eln",2022-10-22 04:51:46
939,,ftrrii1,0,"@JodohBisaDiatur Emang klo dipikir2 gendeng yaa😅
Mana ada skrg yg brani nglawan mainstream klo ga gendeng haha.. 
Plandemic itu diciptakan terus. Ini yg skrg virus corona baru XBB 🤣🤣",2022-10-22 04:49:41
940,asumsico,Gentar_Alam,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 04:49:25
941,,redaksisuma,0,"Satgas Penanganan Covid-19 Provinsi Kepulauan Bangka Belitung menyatakan lima dari kabupaten dan kota di Kepulauan Babel tanpa penambahan kasus orang terpapar virus corona. 

#COVID19 #bangkabelitung #Sumaid 
https://t.co/Zz86Ga5rSE",2022-10-22 04:48:47
942,,wonsnuu,0,kembalikan mood ku nonton anime spt saat corona,2022-10-22 04:46:01
943,asumsico,bydebdeb,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 04:43:20
944,asumsico,geunhss,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 04:39:31
945,,pakuuuman,0,"@connectgurmeet Corona ho yaa inflation gaav tak kuch nahi pohochta 😂
Ab khaali electricity pohochti hai gaav tak 😛",2022-10-22 04:38:41
946,asumsico,sweet_momment,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 04:37:49
947,asumsico,nurrakhmah16,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 04:35:29
948,fl0werbe4n_,AhmadYa05803019,4,"Menkes: Varian Corona XBB Terdeteksi di Indonesia

BISNIS LAGI DAN LAGI ???

https://t.co/N4kJ3c3lmB",2022-10-22 04:33:11
949,asumsico,kdtnof,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 04:32:24
950,asumsico,moremoremoreriz,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 04:28:24
951,,rifkaamalia_48,0,Mau chat duluan. Enaknya bahas apa? — corona varian baru https://t.co/Hp7lrdGZIO,2022-10-22 04:28:14
952,asumsico,kim_s0hee,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 04:27:07
953,,ayoayo2519,0,#KeseriusanMembantuRakyat Jajaran Polres Abdya secara serentak mengadakan kegiatan bakti sosial (baksos) bagi warga yang terdampak COVID-19 atau virus corona. Bantuan Nyata Polri https://t.co/n7RlbZAtdh,2022-10-22 04:25:48
954,asumsico,avoxryu,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 04:25:28
955,asumsico,blissaries_,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 04:24:07
956,asumsico,mailiagn,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 04:19:35
957,asumsico,rkwnwn,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 04:19:26
958,asumsico,_captainlust,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 04:18:46
959,,deveinch,0,"Mbak Taylor ni sangat produktif bahkan waktu corona, apa mas Ed Sheeran ga pengen produktif",2022-10-22 04:15:45
960,asumsico,yudhawiguna,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 04:13:19
961,asumsico,pokeroon,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 04:13:18
962,Revenge00810455,MarkEsso8,18,"Akhir Pandemi Covid-19 Ada di Ujung Mata, Kemenkes Ingatkan Disiplin Prokes hingga Vaksinasi

Hal ini sesuai dengan harapan WHO agar seluruh dunia bersama-sama mengakhiri kondisi pandemi ini termasuk Indonesia.

https://t.co/ui2WSiPJ7J

#PakaiMaskerTangkalKovid https://t.co/vySYczRqjR",2022-10-22 04:11:04
963,asumsico,ausiape,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 04:10:40
